"","Time","X1","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","DELE.MELICET_","Prop_cs","DELE.MELICET_cs","Bins_cs"
"11435",960,8004,"p18",0.583333333,"S","HT",28,5.787,0.693,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.698947843802567,1.27350359288063
"11436",960,12554,"p28",0.673913043,"S","LT",22,1.609,5.68,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.152394579169387,1.27350359288063
"11437",960,12189,"p28",0.673913043,"CS","HT",28,5.303,1.609,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.152394579169387,1.27350359288063
"11438",960,12274,"p28",0.673913043,"CS","LT",2,0.693,4.127,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.152394579169387,1.27350359288063
"11439",960,5775,"p12",0.409090909,"CS","LT",2,0.693,4.127,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.75031757853454,1.27350359288063
"11440",960,8413,"p19",0.604651163,"S","HT",8,4.796,1.386,960,2,14,20,0.7,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,-1.46488148213515,-0.570317165018156,1.27350359288063
"11441",960,2557,"p06",0.880952381,"CS","LT",19,0.693,4.394,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.09687003087841,1.27350359288063
"11442",960,9967,"p23",0.520833333,"CS","HT",24,5.215,1.609,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.07606959700286,1.27350359288063
"11443",960,248,"p01",0.744186047,"CS","LT",16,1.099,4.762,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.271629076368709,1.27350359288063
"11444",960,9427,"p22",0.714285714,"CS","LT",17,1.946,5.553,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11445",960,11498,"p26",0.795454545,"S","HT",28,5.787,0.693,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.580980529963997,1.27350359288063
"11446",960,11102,"p25",0.71,"S","HT",23,4.99,2.197,960,1,9,20,0.45,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,0.71,-2.92961010403395,0.0653522446946683,1.27350359288063
"11447",960,8798,"p20",0.446808511,"S","HT",16,5.182,1.386,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.52273152745053,1.27350359288063
"11448",960,4936,"p10",0.477272727,"S","LT",2,0.602,4.804,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.33891203068585,1.27350359288063
"11449",960,10660,"p24",0.642857143,"S","LT",17,1.792,6.498,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.339784266452793,1.27350359288063
"11450",960,5678,"p12",0.409090909,"CS","HT",29,5.094,2.079,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.75031757853454,1.27350359288063
"11451",960,6895,"p16",0.553191489,"CS","LT",6,1.609,4.431,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.880822164666081,1.27350359288063
"11452",960,12366,"p28",0.673913043,"CS","LT",8,1.099,4.635,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.152394579169387,1.27350359288063
"11453",960,1393,"p03",0.857142857,"S","LT",11,1.792,4.754,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.9532045999385,1.27350359288063
"11454",960,3577,"p08",0.70212766,"CS","HT",29,5.094,2.079,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0178509540932485,1.27350359288063
"11455",960,9289,"p22",0.714285714,"CS","HT",9,4.205,0.693,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11456",960,11478,"p26",0.795454545,"S","HT",26,4.454,1.099,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.580980529963997,1.27350359288063
"11457",960,2436,"p06",0.880952381,"CS","HT",12,4.605,1.386,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.09687003087841,1.27350359288063
"11458",960,253,"p01",0.744186047,"S","HT",17,6.498,1.792,960,1,14,20,0.7,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,-1.46488148213515,0.271629076368709,1.27350359288063
"11459",960,3304,"p07",0.714285714,"S","HT",5,5.429,1.792,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11460",960,3792,"p08",0.70212766,"S","HT",10,5.017,1.792,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0178509540932485,1.27350359288063
"11461",960,10296,"p23",0.520833333,"S","LT",14,1.946,5.017,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.07606959700286,1.27350359288063
"11462",960,11244,"p26",0.795454545,"CS","HT",10,5.165,1.609,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.580980529963997,1.27350359288063
"11463",960,4804,"p10",0.477272727,"CS","LT",24,1.609,5.215,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.33891203068585,1.27350359288063
"11464",960,3344,"p07",0.714285714,"S","HT",7,4.7,1.724,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11465",960,10918,"p25",0.71,"CS","LT",12,1.386,4.605,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,0.71,0.292792864143409,0.0653522446946683,1.27350359288063
"11466",960,2055,"p05",0.954545455,"CS","LT",12,1.386,4.605,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.54092681632287,1.27350359288063
"11467",960,4569,"p10",0.477272727,"CS","HT",10,5.165,1.609,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.33891203068585,1.27350359288063
"11468",960,7765,"p18",0.583333333,"CS","HT",14,4.489,1.792,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.698947843802567,1.27350359288063
"11469",960,3151,"p07",0.714285714,"CS","LT",29,2.079,5.094,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11470",960,11167,"p25",0.71,"S","LT",28,0.693,5.787,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,0.71,0.292792864143409,0.0653522446946683,1.27350359288063
"11471",960,634,"p02",0.708333333,"CS","LT",19,0.693,4.394,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0552956625980115,1.27350359288063
"11472",960,5095,"p11",0.5,"CS","HT",19,4.394,0.693,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.2017768460583,1.27350359288063
"11473",960,10201,"p23",0.520833333,"S","HT",7,4.7,1.724,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.07606959700286,1.27350359288063
"11474",960,11051,"p25",0.71,"S","HT",20,4.654,1.386,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,0.71,0.292792864143409,0.0653522446946683,1.27350359288063
"11475",960,6554,"p14",0.625,"S","LT",8,1.386,4.796,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.447533339657725,1.27350359288063
"11476",960,889,"p02",0.708333333,"S","LT",5,1.792,5.429,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0552956625980115,1.27350359288063
"11477",960,3973,"p08",0.70212766,"S","LT",22,1.609,5.68,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0178509540932485,1.27350359288063
"11478",960,2713,"p06",0.880952381,"S","HT",28,5.787,0.693,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.09687003087841,1.27350359288063
"11479",960,8023,"p18",0.583333333,"S","HT",29,5.303,2.303,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.698947843802567,1.27350359288063
"11480",960,8266,"p19",0.604651163,"CS","HT",24,5.215,1.609,960,2,11,20,0.55,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,-2.34371865527443,-0.570317165018156,1.27350359288063
"11481",960,49,"p01",0.744186047,"CS","HT",4,4.984,1.945910149,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.271629076368709,1.27350359288063
"11482",960,2961,"p07",0.714285714,"CS","HT",19,4.394,0.693,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11483",960,9358,"p22",0.714285714,"CS","HT",13,5.521,2.197,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11484",960,9106,"p21",0.777777778,"S","HT",19,4.205,0.693,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.474319836172749,1.27350359288063
"11485",960,2478,"p06",0.880952381,"CS","HT",15,4.29,0.693,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.09687003087841,1.27350359288063
"11486",960,8993,"p21",0.777777778,"CS","LT",10,1.609,5.165,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.474319836172749,1.27350359288063
"11487",960,11147,"p25",0.71,"S","LT",26,1.099,4.454,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,0.71,0.292792864143409,0.0653522446946683,1.27350359288063
"11488",960,6691,"p16",0.553191489,"CS","HT",27,4.466,1.099,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.880822164666081,1.27350359288063
"11489",960,5229,"p11",0.5,"CS","LT",26,0.693,4.025,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.2017768460583,1.27350359288063
"11490",960,737,"p02",0.708333333,"S","HT",26,4.454,1.099,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0552956625980115,1.27350359288063
"11491",960,5115,"p11",0.5,"CS","HT",20,4.344,1.099,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.2017768460583,1.27350359288063
"11492",960,7064,"p16",0.553191489,"S","HT",16,5.182,1.386,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.880822164666081,1.27350359288063
"11493",960,5968,"p12",0.409090909,"S","HT",12,5.737,1.099,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.75031757853454,1.27350359288063
"11494",960,4510,"p09",0.642857143,"S","LT",31,1.946,4.277,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.339784266452793,1.27350359288063
"11495",960,11517,"p26",0.795454545,"S","HT",30,7.584,1.099,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.580980529963997,1.27350359288063
"11496",960,6338,"p14",0.625,"S","HT",25,4.682,0.693,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.447533339657725,1.27350359288063
"11497",960,2845,"p06",0.880952381,"S","LT",5,1.792,5.429,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.09687003087841,1.27350359288063
"11498",960,7311,"p17",0.55,"CS","HT",8,4.635,1.099,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.900079443498072,1.27350359288063
"11499",960,470,"p02",0.708333333,"CS","HT",9,4.205,0.693,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0552956625980115,1.27350359288063
"11500",960,12496,"p28",0.673913043,"S","LT",17,1.792,6.498,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.152394579169387,1.27350359288063
"11501",960,9376,"p22",0.714285714,"CS","HT",14,4.489,1.792,960,1,4,20,0.2,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,-4.39433872593276,0.0912120203329887,1.27350359288063
"11502",960,11284,"p26",0.795454545,"CS","HT",12,4.605,1.386,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.580980529963997,1.27350359288063
"11503",960,2901,"p06",0.880952381,"S","LT",8,1.386,4.796,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.09687003087841,1.27350359288063
"11504",960,12456,"p28",0.673913043,"S","HT",14,5.017,1.946,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.152394579169387,1.27350359288063
"11505",960,12176,"p28",0.673913043,"CS","HT",27,4.466,1.099,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.152394579169387,1.27350359288063
"11506",960,5737,"p12",0.409090909,"CS","HT",32,5.298317367,0.693,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.75031757853454,1.27350359288063
"11507",960,9137,"p21",0.777777778,"S","HT",24,5.389,1.792,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.474319836172749,1.27350359288063
"11508",960,4766,"p10",0.477272727,"CS","LT",22,1.609,6.084,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.33891203068585,1.27350359288063
"11509",960,757,"p02",0.708333333,"S","HT",28,5.787,0.693,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0552956625980115,1.27350359288063
"11510",960,5133,"p11",0.5,"CS","HT",21,5.858,2.303,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.2017768460583,1.27350359288063
"11511",960,1246,"p03",0.857142857,"S","HT",2,4.804,0.602,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.9532045999385,1.27350359288063
"11512",960,2825,"p06",0.880952381,"S","LT",4,2.197224577,4.828,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.09687003087841,1.27350359288063
"11513",960,3191,"p07",0.714285714,"CS","LT",31,1.099,4.407,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11514",960,9022,"p21",0.777777778,"CS","LT",13,2.197,5.521,960,2,15,20,0.75,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,-1.17193575775539,0.474319836172749,1.27350359288063
"11515",960,9513,"p22",0.714285714,"CS","LT",22,1.609,6.084,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11516",960,11008,"p25",0.71,"S","HT",17,6.498,1.792,960,1,1,20,0.05,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,0.71,-5.27317589907204,0.0653522446946683,1.27350359288063
"11517",960,4414,"p09",0.642857143,"S","HT",24,5.389,1.792,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.339784266452793,1.27350359288063
"11518",960,7611,"p17",0.55,"S","LT",29,2.303,5.303,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.900079443498072,1.27350359288063
"11519",960,6118,"p12",0.409090909,"S","LT",22,1.609,5.68,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.75031757853454,1.27350359288063
"11520",960,1782,"p04",0.918918919,"S","HT",12,5.737,1.099,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.3259581488545,1.27350359288063
"11521",960,8306,"p19",0.604651163,"CS","LT",27,1.099,4.466,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.570317165018156,1.27350359288063
"11522",960,12801,"p30",0.953488372,"CS","HT",11,4.762,1.099,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.53454843241506,1.27350359288063
"11523",960,6484,"p14",0.625,"S","LT",3,0.693,4.094,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.447533339657725,1.27350359288063
"11524",960,12031,"p27",1.025,"S","LT",9,0.693,4.419,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.96604588082413,1.27350359288063
"11525",960,7136,"p16",0.553191489,"S","LT",20,1.386,4.654,960,1,7,20,0.35,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,-3.51550155279347,-0.880822164666081,1.27350359288063
"11526",960,10376,"p24",0.642857143,"CS","HT",29,5.094,2.079,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.339784266452793,1.27350359288063
"11527",960,13294,"p31",0.975609756,"S","HT",7,4.7,1.724,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.66802771429181,1.27350359288063
"11528",960,7462,"p17",0.55,"S","HT",19,4.205,0.693,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.900079443498072,1.27350359288063
"11529",960,7944,"p18",0.583333333,"S","HT",25,4.682,0.693,960,1,7,20,0.35,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,-3.51550155279347,-0.698947843802567,1.27350359288063
"11530",960,4661,"p10",0.477272727,"CS","HT",16,4.762,1.099,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.33891203068585,1.27350359288063
"11531",960,9532,"p22",0.714285714,"CS","LT",23,2.197,5.22,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11532",960,10621,"p24",0.642857143,"S","HT",14,5.017,1.946,960,1,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-0.339784266452793,1.27350359288063
"11533",960,5396,"p11",0.5,"S","HT",4,4.828,2.197224577,960,2,7,20,0.35,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,-3.51550155279347,-1.2017768460583,1.27350359288063
"11534",960,10866,"p25",0.71,"CS","LT",9,0.693,4.205,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,0.71,0.292792864143409,0.0653522446946683,1.27350359288063
"11535",960,10221,"p23",0.520833333,"S","HT",8,4.796,1.386,960,2,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,-1.07606959700286,1.27350359288063
"11536",960,4304,"p09",0.642857143,"S","HT",17,6.498,1.792,960,2,11,20,0.55,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,-2.34371865527443,-0.339784266452793,1.27350359288063
"11537",960,3095,"p07",0.714285714,"CS","LT",26,0.693,4.025,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11538",960,9739,"p22",0.714285714,"S","LT",3,0.693,4.094,960,2,20,20,1,"H","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,0.0912120203329887,1.27350359288063
"11539",960,11886,"p27",1.025,"CS","LT",31,1.099,4.407,960,1,20,20,1,"L","200_pre_200_post_word",0.290837525373555,0.173586141593162,-0.0383867884028969,-0.234559117776177,-0.322600445106908,NA,0.292792864143409,1.96604588082413,1.27350359288063
