"","Time","X1","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","Prop_cs","DELE.MELICET_cs","Bins_cs","dominance_cat"
"9330",900,809,"p02",0.708333333,"S","LT",1,1.946,5.136,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0552956625980115,0.752838875749897,"SpDom"
"9331",900,13242,"p31",0.975609756,"S","HT",4,4.828,2.197224577,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.66802771429181,0.752838875749897,"SpDom"
"9332",900,4782,"p10",0.477272727,"CS","LT",23,2.197,5.22,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.33891203068585,0.752838875749897,"EngDom"
"9333",900,6335,"p14",0.625,"S","HT",25,4.682,0.693,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.447533339657725,0.752838875749897,"EngDom"
"9334",900,225,"p01",0.744186047,"CS","LT",15,0.693,4.29,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.271629076368709,0.752838875749897,"SpDom"
"9335",900,4822,"p10",0.477272727,"S","HT",26,4.454,1.099,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.33891203068585,0.752838875749897,"EngDom"
"9336",900,10915,"p25",0.71,"CS","LT",12,1.386,4.605,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0653522446946683,0.752838875749897,"SpDom"
"9337",900,7479,"p17",0.55,"S","HT",20,4.654,1.386,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.900079443498072,0.752838875749897,"EngDom"
"9338",900,3593,"p08",0.70212766,"CS","HT",30,7.396,1.792,900,2,16,20,0.8,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-0.878990033375632,0.0178509540932485,0.752838875749897,"SpDom"
"9339",900,8058,"p18",0.583333333,"S","HT",31,4.277,1.946,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.698947843802567,0.752838875749897,"EngDom"
"9340",900,11241,"p26",0.795454545,"CS","HT",10,5.165,1.609,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.580980529963997,0.752838875749897,"SpDom"
"9341",900,447,"p01",0.744186047,"S","LT",32,1.946,4.48863637,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.271629076368709,0.752838875749897,"SpDom"
"9342",900,4196,"p09",0.642857143,"CS","LT",11,1.099,4.762,900,1,4,20,0.2,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-4.39433872593276,-0.339784266452793,0.752838875749897,"EngDom"
"9343",900,9230,"p21",0.777777778,"S","LT",30,1.099,7.584,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.474319836172749,0.752838875749897,"SpDom"
"9344",900,3682,"p08",0.70212766,"CS","LT",3,2.303,5.1,900,1,13,20,0.65,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-1.75782720651491,0.0178509540932485,0.752838875749897,"SpDom"
"9345",900,2690,"p06",0.880952381,"S","HT",27,4.007,1.099,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.09687003087841,0.752838875749897,"SpDom"
"9346",900,3321,"p07",0.714285714,"S","HT",6,4.159,2.197,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0912120203329887,0.752838875749897,"SpDom"
"9347",900,1295,"p03",0.857142857,"S","HT",5,5.429,1.792,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.9532045999385,0.752838875749897,"SpDom"
"9348",900,9696,"p22",0.714285714,"S","LT",1,1.946,5.136,900,1,1,20,0.05,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-5.27317589907204,0.0912120203329887,0.752838875749897,"SpDom"
"9349",900,3284,"p07",0.714285714,"S","HT",4,4.828,2.197224577,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0912120203329887,0.752838875749897,"SpDom"
"9350",900,4182,"p09",0.642857143,"CS","LT",10,1.609,5.165,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.339784266452793,0.752838875749897,"EngDom"
"9351",900,734,"p02",0.708333333,"S","HT",26,4.454,1.099,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0552956625980115,0.752838875749897,"SpDom"
"9352",900,10712,"p24",0.642857143,"S","LT",21,1.386,6.397,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.339784266452793,0.752838875749897,"EngDom"
"9353",900,2672,"p06",0.880952381,"S","HT",26,4.454,1.099,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.09687003087841,0.752838875749897,"SpDom"
"9354",900,6461,"p14",0.625,"S","LT",2,0.602,4.804,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.447533339657725,0.752838875749897,"EngDom"
"9355",900,9716,"p22",0.714285714,"S","LT",2,0.602,4.804,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0912120203329887,0.752838875749897,"SpDom"
"9356",900,5603,"p12",0.409090909,"CS","HT",25,3.989,0.693,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.75031757853454,0.752838875749897,"EngDom"
"9357",900,2282,"p05",0.954545455,"S","LT",26,1.099,4.454,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.54092681632287,0.752838875749897,"SpDom"
"9358",900,10757,"p25",0.71,"CS","HT",1,4.477,1.386,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0653522446946683,0.752838875749897,"SpDom"
"9359",900,4391,"p09",0.642857143,"S","HT",22,5.68,1.609,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.339784266452793,0.752838875749897,"EngDom"
"9360",900,13176,"p31",0.975609756,"CS","LT",31,1.099,4.407,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.66802771429181,0.752838875749897,"SpDom"
"9361",900,9154,"p21",0.777777778,"S","LT",25,0.693,4.682,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.474319836172749,0.752838875749897,"SpDom"
"9362",900,9412,"p22",0.714285714,"CS","HT",16,4.762,1.099,900,2,14,20,0.7,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-1.46488148213515,0.0912120203329887,0.752838875749897,"SpDom"
"9363",900,1313,"p03",0.857142857,"S","HT",6,4.159,2.197,900,1,10,20,0.5,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-2.63666437965419,0.9532045999385,0.752838875749897,"SpDom"
"9364",900,2115,"p05",0.954545455,"CS","LT",16,1.099,4.762,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.54092681632287,0.752838875749897,"SpDom"
"9365",900,3034,"p07",0.714285714,"CS","HT",23,5.22,2.197,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0912120203329887,0.752838875749897,"SpDom"
"9366",900,3744,"p08",0.70212766,"CS","LT",7,0.693,4.043,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0178509540932485,0.752838875749897,"SpDom"
"9367",900,9270,"p21",0.777777778,"S","LT",32,1.946,4.48863637,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.474319836172749,0.752838875749897,"SpDom"
"9368",900,10348,"p24",0.642857143,"CS","HT",27,4.466,1.099,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.339784266452793,0.752838875749897,"EngDom"
"9369",900,4566,"p10",0.477272727,"CS","HT",10,5.165,1.609,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.33891203068585,0.752838875749897,"EngDom"
"9370",900,10148,"p23",0.520833333,"S","HT",4,4.828,2.197224577,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.07606959700286,0.752838875749897,"EngDom"
"9371",900,11864,"p27",1.025,"CS","LT",30,1.792,7.396,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.96604588082413,0.752838875749897,"SpDom"
"9372",900,13324,"p31",0.975609756,"S","LT",9,0.693,4.419,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.66802771429181,0.752838875749897,"SpDom"
"9373",900,8950,"p21",0.777777778,"CS","HT",8,4.635,1.099,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.474319836172749,0.752838875749897,"SpDom"
"9374",900,6135,"p12",0.409090909,"S","LT",23,2.197,4.99,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.75031757853454,0.752838875749897,"EngDom"
"9375",900,8990,"p21",0.777777778,"CS","LT",10,1.609,5.165,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.474319836172749,0.752838875749897,"SpDom"
"9376",900,10128,"p23",0.520833333,"S","HT",3,4.094,0.693,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.07606959700286,0.752838875749897,"EngDom"
"9377",900,12976,"p30",0.953488372,"S","LT",5,1.792,5.429,900,2,18,20,0.9,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-0.293098584616112,1.53454843241506,0.752838875749897,"SpDom"
"9378",900,12414,"p28",0.673913043,"S","HT",12,5.737,1.099,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.152394579169387,0.752838875749897,"EngDom"
"9379",900,6355,"p14",0.625,"S","HT",26,4.454,1.099,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.447533339657725,0.752838875749897,"EngDom"
"9380",900,2355,"p05",0.954545455,"S","LT",31,1.946,4.277,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.54092681632287,0.752838875749897,"SpDom"
"9381",900,6800,"p16",0.553191489,"CS","LT",1,1.386,4.477,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.880822164666081,0.752838875749897,"EngDom"
"9382",900,13402,"p31",0.975609756,"S","LT",15,1.386,5.257,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.66802771429181,0.752838875749897,"SpDom"
"9383",900,12231,"p28",0.673913043,"CS","HT",31,4.407,1.099,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.152394579169387,0.752838875749897,"EngDom"
"9384",900,9567,"p22",0.714285714,"S","HT",25,4.682,0.693,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0912120203329887,0.752838875749897,"SpDom"
"9385",900,8396,"p19",0.604651163,"S","HT",7,4.7,1.724,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.570317165018156,0.752838875749897,"EngDom"
"9386",900,1593,"p04",0.918918919,"CS","LT",1,1.386,4.477,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.3259581488545,0.752838875749897,"SpDom"
"9387",900,4010,"p08",0.70212766,"S","LT",24,1.792,5.389,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0178509540932485,0.752838875749897,"SpDom"
"9388",900,3052,"p07",0.714285714,"CS","HT",24,5.215,1.609,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0912120203329887,0.752838875749897,"SpDom"
"9389",900,8970,"p21",0.777777778,"CS","LT",9,0.693,4.205,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.474319836172749,0.752838875749897,"SpDom"
"9390",900,8676,"p20",0.446808511,"CS","LT",6,1.609,4.431,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.52273152745053,0.752838875749897,"EngDom"
"9391",900,11829,"p27",1.025,"CS","LT",28,1.609,5.303,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.96604588082413,0.752838875749897,"SpDom"
"9392",900,7825,"p18",0.583333333,"CS","LT",18,1.609,4.984,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.698947843802567,0.752838875749897,"EngDom"
"9393",900,4763,"p10",0.477272727,"CS","LT",22,1.609,6.084,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.33891203068585,0.752838875749897,"EngDom"
"9394",900,5411,"p11",0.5,"S","HT",5,5.429,1.792,900,1,4,20,0.2,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-4.39433872593276,-1.2017768460583,0.752838875749897,"EngDom"
"9395",900,791,"p02",0.708333333,"S","HT",30,7.584,1.099,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0552956625980115,0.752838875749897,"SpDom"
"9396",900,9444,"p22",0.714285714,"CS","LT",18,1.609,4.984,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0912120203329887,0.752838875749897,"SpDom"
"9397",900,8325,"p19",0.604651163,"CS","LT",32,0.693,5.298317367,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.570317165018156,0.752838875749897,"EngDom"
"9398",900,6018,"p12",0.409090909,"S","HT",15,5.257,1.386,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.75031757853454,0.752838875749897,"EngDom"
"9399",900,10883,"p25",0.71,"CS","LT",10,1.609,5.165,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0653522446946683,0.752838875749897,"SpDom"
"9400",900,3419,"p07",0.714285714,"S","LT",12,1.099,5.737,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0912120203329887,0.752838875749897,"SpDom"
"9401",900,12028,"p27",1.025,"S","LT",9,0.693,4.419,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.96604588082413,0.752838875749897,"SpDom"
"9402",900,1668,"p04",0.918918919,"CS","LT",6,1.609,4.431,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.3259581488545,0.752838875749897,"SpDom"
"9403",900,1390,"p03",0.857142857,"S","LT",11,1.792,4.754,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.9532045999385,0.752838875749897,"SpDom"
"9404",900,467,"p02",0.708333333,"CS","HT",9,4.205,0.693,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0552956625980115,0.752838875749897,"SpDom"
"9405",900,98,"p01",0.744186047,"CS","HT",7,4.043,0.693,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.271629076368709,0.752838875749897,"SpDom"
"9406",900,487,"p02",0.708333333,"CS","HT",10,5.165,1.609,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0552956625980115,0.752838875749897,"SpDom"
"9407",900,2024,"p05",0.954545455,"CS","LT",10,1.609,5.165,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.54092681632287,0.752838875749897,"SpDom"
"9408",900,6963,"p16",0.553191489,"S","HT",10,5.017,1.792,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.880822164666081,0.752838875749897,"EngDom"
"9409",900,5811,"p12",0.409090909,"CS","LT",4,1.945910149,4.984,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.75031757853454,0.752838875749897,"EngDom"
"9410",900,8861,"p21",0.777777778,"CS","HT",2,4.127,0.693,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.474319836172749,0.752838875749897,"SpDom"
"9411",900,10931,"p25",0.71,"CS","LT",13,2.197,5.521,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0653522446946683,0.752838875749897,"SpDom"
"9412",900,6436,"p14",0.625,"S","HT",32,4.48863637,1.946,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.447533339657725,0.752838875749897,"EngDom"
"9413",900,5586,"p11",0.5,"S","LT",16,1.386,5.182,900,2,6,20,0.3,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-3.80844727717324,-1.2017768460583,0.752838875749897,"EngDom"
"9414",900,8519,"p20",0.446808511,"CS","HT",26,4.025,0.693,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.52273152745053,0.752838875749897,"EngDom"
"9415",900,5283,"p11",0.5,"CS","LT",29,2.079,5.094,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.2017768460583,0.752838875749897,"EngDom"
"9416",900,12601,"p29",0.955555556,"CS","HT",4,4.984,1.945910149,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.54702171328334,0.752838875749897,"SpDom"
"9417",900,7133,"p16",0.553191489,"S","LT",20,1.386,4.654,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.880822164666081,0.752838875749897,"EngDom"
"9418",900,1019,"p03",0.857142857,"CS","HT",21,5.858,2.303,900,1,10,20,0.5,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-2.63666437965419,0.9532045999385,0.752838875749897,"SpDom"
"9419",900,11221,"p26",0.795454545,"CS","HT",9,4.205,0.693,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.580980529963997,0.752838875749897,"SpDom"
"9420",900,11952,"p27",1.025,"S","HT",3,4.094,0.693,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.96604588082413,0.752838875749897,"SpDom"
"9421",900,5320,"p11",0.5,"CS","LT",31,1.099,4.407,900,2,16,20,0.8,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-0.878990033375632,-1.2017768460583,0.752838875749897,"EngDom"
"9422",900,8098,"p18",0.583333333,"S","LT",2,0.602,4.804,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.698947843802567,0.752838875749897,"EngDom"
"9423",900,12922,"p30",0.953488372,"S","HT",26,4.454,1.099,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.53454843241506,0.752838875749897,"SpDom"
"9424",900,10,"p01",0.744186047,"CS","HT",1,4.477,1.386,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.271629076368709,0.752838875749897,"SpDom"
"9425",900,1187,"p03",0.857142857,"CS","LT",31,1.099,4.407,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.9532045999385,0.752838875749897,"SpDom"
"9426",900,7061,"p16",0.553191489,"S","HT",16,5.182,1.386,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-0.880822164666081,0.752838875749897,"EngDom"
"9427",900,6115,"p12",0.409090909,"S","LT",22,1.609,5.68,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,-1.75031757853454,0.752838875749897,"EngDom"
"9428",900,12674,"p29",0.955555556,"CS","LT",13,2.197,5.521,900,2,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.54702171328334,0.752838875749897,"SpDom"
"9429",900,2730,"p06",0.880952381,"S","HT",29,5.303,2.303,900,2,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,1.09687003087841,0.752838875749897,"SpDom"
"9430",900,3990,"p08",0.70212766,"S","LT",23,2.197,4.99,900,1,20,20,1,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0178509540932485,0.752838875749897,"SpDom"
"9431",900,9657,"p22",0.714285714,"S","HT",30,7.584,1.099,900,1,20,20,1,"H","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,0.292792864143409,0.0912120203329887,0.752838875749897,"SpDom"
"9432",900,8600,"p20",0.446808511,"CS","HT",32,5.298317367,0.693,900,2,1,20,0.05,"L","200_pre_200_post_word",0.174502515224133,-0.098113906117874,-0.266901081718965,-0.14362042238167,0.138027160475819,-5.27317589907204,-1.52273152745053,0.752838875749897,"EngDom"
