"","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region"
"256","p01",0.744186047,"S","HT",18,4.787,0.693,620,2,20,20,1,"L","200_pre_200_post_word"
"257","p01",0.744186047,"S","HT",18,4.787,0.693,640,2,20,20,1,"L","200_pre_200_post_word"
"258","p01",0.744186047,"S","HT",18,4.787,0.693,660,2,20,20,1,"L","200_pre_200_post_word"
"259","p01",0.744186047,"S","HT",18,4.787,0.693,680,2,20,20,1,"L","200_pre_200_post_word"
"260","p01",0.744186047,"S","HT",18,4.787,0.693,700,2,20,20,1,"L","200_pre_200_post_word"
"261","p01",0.744186047,"S","HT",18,4.787,0.693,720,2,20,20,1,"L","200_pre_200_post_word"
"262","p01",0.744186047,"S","HT",18,4.787,0.693,740,2,20,20,1,"L","200_pre_200_post_word"
"263","p01",0.744186047,"S","HT",18,4.787,0.693,760,2,20,20,1,"L","200_pre_200_post_word"
"264","p01",0.744186047,"S","HT",18,4.787,0.693,780,2,20,20,1,"L","200_pre_200_post_word"
"265","p01",0.744186047,"S","HT",18,4.787,0.693,800,2,20,20,1,"L","200_pre_200_post_word"
"266","p01",0.744186047,"S","HT",18,4.787,0.693,820,2,6,20,0.3,"L","200_pre_200_post_word"
"267","p01",0.744186047,"S","HT",18,4.787,0.693,880,1,7,20,0.35,"H","200_pre_200_post_word"
"268","p01",0.744186047,"S","HT",18,4.787,0.693,900,1,20,20,1,"H","200_pre_200_post_word"
"269","p01",0.744186047,"S","HT",18,4.787,0.693,920,1,20,20,1,"H","200_pre_200_post_word"
"270","p01",0.744186047,"S","HT",18,4.787,0.693,940,1,20,20,1,"H","200_pre_200_post_word"
"271","p01",0.744186047,"S","HT",18,4.787,0.693,960,1,20,20,1,"H","200_pre_200_post_word"
"272","p01",0.744186047,"S","HT",18,4.787,0.693,980,1,20,20,1,"H","200_pre_200_post_word"
"273","p01",0.744186047,"S","HT",18,4.787,0.693,1000,1,20,20,1,"H","200_pre_200_post_word"
"274","p01",0.744186047,"S","HT",19,4.205,0.693,620,2,20,20,1,"L","200_pre_200_post_word"
"275","p01",0.744186047,"S","HT",19,4.205,0.693,640,2,20,20,1,"L","200_pre_200_post_word"
"276","p01",0.744186047,"S","HT",19,4.205,0.693,660,2,20,20,1,"L","200_pre_200_post_word"
"277","p01",0.744186047,"S","HT",19,4.205,0.693,680,2,20,20,1,"L","200_pre_200_post_word"
"278","p01",0.744186047,"S","HT",19,4.205,0.693,700,2,20,20,1,"L","200_pre_200_post_word"
"279","p01",0.744186047,"S","HT",19,4.205,0.693,720,2,20,20,1,"L","200_pre_200_post_word"
"280","p01",0.744186047,"S","HT",19,4.205,0.693,740,2,20,20,1,"L","200_pre_200_post_word"
"281","p01",0.744186047,"S","HT",19,4.205,0.693,760,2,20,20,1,"L","200_pre_200_post_word"
"282","p01",0.744186047,"S","HT",19,4.205,0.693,780,2,20,20,1,"L","200_pre_200_post_word"
"283","p01",0.744186047,"S","HT",19,4.205,0.693,800,2,20,20,1,"L","200_pre_200_post_word"
"284","p01",0.744186047,"S","HT",19,4.205,0.693,820,2,20,20,1,"L","200_pre_200_post_word"
"285","p01",0.744186047,"S","HT",19,4.205,0.693,840,2,20,20,1,"L","200_pre_200_post_word"
"286","p01",0.744186047,"S","HT",19,4.205,0.693,860,2,20,20,1,"L","200_pre_200_post_word"
"287","p01",0.744186047,"S","HT",19,4.205,0.693,880,2,20,20,1,"L","200_pre_200_post_word"
"288","p01",0.744186047,"S","HT",19,4.205,0.693,900,2,20,20,1,"L","200_pre_200_post_word"
"289","p01",0.744186047,"S","HT",19,4.205,0.693,920,2,20,20,1,"L","200_pre_200_post_word"
"290","p01",0.744186047,"S","HT",19,4.205,0.693,940,2,20,20,1,"L","200_pre_200_post_word"
"291","p01",0.744186047,"S","HT",19,4.205,0.693,960,2,13,20,0.65,"L","200_pre_200_post_word"
"292","p01",0.744186047,"S","HT",19,4.205,0.693,980,2,20,20,1,"L","200_pre_200_post_word"
"293","p01",0.744186047,"S","HT",19,4.205,0.693,1000,2,20,20,1,"L","200_pre_200_post_word"
"294","p01",0.744186047,"S","HT",20,4.654,1.386,620,1,20,20,1,"H","200_pre_200_post_word"
"295","p01",0.744186047,"S","HT",20,4.654,1.386,640,1,20,20,1,"H","200_pre_200_post_word"
"296","p01",0.744186047,"S","HT",20,4.654,1.386,660,1,20,20,1,"H","200_pre_200_post_word"
"297","p01",0.744186047,"S","HT",20,4.654,1.386,680,1,20,20,1,"H","200_pre_200_post_word"
"298","p01",0.744186047,"S","HT",20,4.654,1.386,700,1,20,20,1,"H","200_pre_200_post_word"
"299","p01",0.744186047,"S","HT",20,4.654,1.386,720,1,20,20,1,"H","200_pre_200_post_word"
"300","p01",0.744186047,"S","HT",20,4.654,1.386,740,1,13,20,0.65,"H","200_pre_200_post_word"
"301","p01",0.744186047,"S","HT",20,4.654,1.386,760,1,20,20,1,"H","200_pre_200_post_word"
"302","p01",0.744186047,"S","HT",20,4.654,1.386,780,1,20,20,1,"H","200_pre_200_post_word"
"303","p01",0.744186047,"S","HT",20,4.654,1.386,800,1,20,20,1,"H","200_pre_200_post_word"
"304","p01",0.744186047,"S","HT",20,4.654,1.386,820,1,20,20,1,"H","200_pre_200_post_word"
"305","p01",0.744186047,"S","HT",20,4.654,1.386,840,1,20,20,1,"H","200_pre_200_post_word"
"306","p01",0.744186047,"S","HT",20,4.654,1.386,860,1,20,20,1,"H","200_pre_200_post_word"
"307","p01",0.744186047,"S","HT",20,4.654,1.386,880,1,20,20,1,"H","200_pre_200_post_word"
"308","p01",0.744186047,"S","HT",20,4.654,1.386,900,1,20,20,1,"H","200_pre_200_post_word"
"309","p01",0.744186047,"S","HT",20,4.654,1.386,920,1,20,20,1,"H","200_pre_200_post_word"
"310","p01",0.744186047,"S","HT",20,4.654,1.386,940,1,20,20,1,"H","200_pre_200_post_word"
"311","p01",0.744186047,"S","HT",20,4.654,1.386,960,1,20,20,1,"H","200_pre_200_post_word"
"312","p01",0.744186047,"S","HT",20,4.654,1.386,980,1,20,20,1,"H","200_pre_200_post_word"
"313","p01",0.744186047,"S","HT",20,4.654,1.386,1000,1,20,20,1,"H","200_pre_200_post_word"
"314","p01",0.744186047,"S","HT",21,6.397,1.386,620,2,20,20,1,"L","200_pre_200_post_word"
"315","p01",0.744186047,"S","HT",21,6.397,1.386,640,2,20,20,1,"L","200_pre_200_post_word"
"316","p01",0.744186047,"S","HT",21,6.397,1.386,660,2,20,20,1,"L","200_pre_200_post_word"
"317","p01",0.744186047,"S","HT",21,6.397,1.386,680,2,20,20,1,"L","200_pre_200_post_word"
"318","p01",0.744186047,"S","HT",21,6.397,1.386,700,2,20,20,1,"L","200_pre_200_post_word"
"319","p01",0.744186047,"S","HT",21,6.397,1.386,720,2,20,20,1,"L","200_pre_200_post_word"
"320","p01",0.744186047,"S","HT",21,6.397,1.386,740,2,14,20,0.7,"L","200_pre_200_post_word"
"321","p01",0.744186047,"S","HT",21,6.397,1.386,840,1,2,20,0.1,"H","200_pre_200_post_word"
"322","p01",0.744186047,"S","HT",21,6.397,1.386,880,1,18,20,0.9,"H","200_pre_200_post_word"
"323","p01",0.744186047,"S","HT",21,6.397,1.386,920,1,6,20,0.3,"H","200_pre_200_post_word"
"324","p01",0.744186047,"S","HT",21,6.397,1.386,980,1,6,20,0.3,"H","200_pre_200_post_word"
"325","p01",0.744186047,"S","HT",23,4.99,2.197,900,2,5,20,0.25,"L","200_pre_200_post_word"
"326","p01",0.744186047,"S","HT",23,4.99,2.197,920,2,20,20,1,"L","200_pre_200_post_word"
"327","p01",0.744186047,"S","HT",23,4.99,2.197,940,2,20,20,1,"L","200_pre_200_post_word"
"328","p01",0.744186047,"S","HT",23,4.99,2.197,960,2,20,20,1,"L","200_pre_200_post_word"
"329","p01",0.744186047,"S","HT",23,4.99,2.197,980,2,20,20,1,"L","200_pre_200_post_word"
"330","p01",0.744186047,"S","HT",23,4.99,2.197,1000,2,20,20,1,"L","200_pre_200_post_word"
"331","p01",0.744186047,"S","HT",24,5.389,1.792,620,2,20,20,1,"L","200_pre_200_post_word"
"332","p01",0.744186047,"S","HT",24,5.389,1.792,640,2,20,20,1,"L","200_pre_200_post_word"
"333","p01",0.744186047,"S","HT",24,5.389,1.792,660,2,20,20,1,"L","200_pre_200_post_word"
"334","p01",0.744186047,"S","HT",24,5.389,1.792,680,2,20,20,1,"L","200_pre_200_post_word"
"335","p01",0.744186047,"S","HT",24,5.389,1.792,700,2,3,20,0.15,"L","200_pre_200_post_word"
"336","p01",0.744186047,"S","HT",24,5.389,1.792,820,1,9,20,0.45,"H","200_pre_200_post_word"
"337","p01",0.744186047,"S","HT",24,5.389,1.792,840,1,20,20,1,"H","200_pre_200_post_word"
"338","p01",0.744186047,"S","HT",24,5.389,1.792,860,1,20,20,1,"H","200_pre_200_post_word"
"339","p01",0.744186047,"S","HT",24,5.389,1.792,880,1,20,20,1,"H","200_pre_200_post_word"
"340","p01",0.744186047,"S","HT",24,5.389,1.792,900,1,20,20,1,"H","200_pre_200_post_word"
"341","p01",0.744186047,"S","HT",24,5.389,1.792,920,1,20,20,1,"H","200_pre_200_post_word"
"342","p01",0.744186047,"S","HT",24,5.389,1.792,940,1,20,20,1,"H","200_pre_200_post_word"
"343","p01",0.744186047,"S","HT",24,5.389,1.792,960,1,20,20,1,"H","200_pre_200_post_word"
"344","p01",0.744186047,"S","HT",24,5.389,1.792,980,1,20,20,1,"H","200_pre_200_post_word"
"345","p01",0.744186047,"S","HT",24,5.389,1.792,1000,1,20,20,1,"H","200_pre_200_post_word"
"346","p01",0.744186047,"S","LT",25,0.693,4.682,620,2,20,20,1,"H","200_pre_200_post_word"
"347","p01",0.744186047,"S","LT",25,0.693,4.682,640,2,20,20,1,"H","200_pre_200_post_word"
"348","p01",0.744186047,"S","LT",25,0.693,4.682,660,2,20,20,1,"H","200_pre_200_post_word"
"349","p01",0.744186047,"S","LT",25,0.693,4.682,680,2,20,20,1,"H","200_pre_200_post_word"
"350","p01",0.744186047,"S","LT",25,0.693,4.682,700,2,20,20,1,"H","200_pre_200_post_word"
"351","p01",0.744186047,"S","LT",25,0.693,4.682,720,2,20,20,1,"H","200_pre_200_post_word"
"352","p01",0.744186047,"S","LT",25,0.693,4.682,740,2,20,20,1,"H","200_pre_200_post_word"
"353","p01",0.744186047,"S","LT",25,0.693,4.682,760,2,20,20,1,"H","200_pre_200_post_word"
"354","p01",0.744186047,"S","LT",25,0.693,4.682,780,2,20,20,1,"H","200_pre_200_post_word"
"355","p01",0.744186047,"S","LT",25,0.693,4.682,800,2,20,20,1,"H","200_pre_200_post_word"
"356","p01",0.744186047,"S","LT",25,0.693,4.682,820,2,20,20,1,"H","200_pre_200_post_word"
"357","p01",0.744186047,"S","LT",25,0.693,4.682,840,2,20,20,1,"H","200_pre_200_post_word"
"358","p01",0.744186047,"S","LT",25,0.693,4.682,860,2,9,20,0.45,"H","200_pre_200_post_word"
"359","p01",0.744186047,"S","LT",25,0.693,4.682,980,1,12,20,0.6,"L","200_pre_200_post_word"
"360","p01",0.744186047,"S","LT",25,0.693,4.682,1000,1,20,20,1,"L","200_pre_200_post_word"
"361","p01",0.744186047,"S","LT",26,1.099,4.454,620,2,20,20,1,"H","200_pre_200_post_word"
"362","p01",0.744186047,"S","LT",26,1.099,4.454,640,2,20,20,1,"H","200_pre_200_post_word"
"363","p01",0.744186047,"S","LT",26,1.099,4.454,660,2,20,20,1,"H","200_pre_200_post_word"
"364","p01",0.744186047,"S","LT",26,1.099,4.454,680,2,20,20,1,"H","200_pre_200_post_word"
"365","p01",0.744186047,"S","LT",26,1.099,4.454,700,2,20,20,1,"H","200_pre_200_post_word"
"366","p01",0.744186047,"S","LT",26,1.099,4.454,720,2,20,20,1,"H","200_pre_200_post_word"
"367","p01",0.744186047,"S","LT",26,1.099,4.454,740,2,7,20,0.35,"H","200_pre_200_post_word"
"368","p01",0.744186047,"S","LT",26,1.099,4.454,800,1,14,20,0.7,"L","200_pre_200_post_word"
"369","p01",0.744186047,"S","LT",26,1.099,4.454,820,1,20,20,1,"L","200_pre_200_post_word"
"370","p01",0.744186047,"S","LT",26,1.099,4.454,840,1,20,20,1,"L","200_pre_200_post_word"
"371","p01",0.744186047,"S","LT",26,1.099,4.454,860,1,20,20,1,"L","200_pre_200_post_word"
"372","p01",0.744186047,"S","LT",26,1.099,4.454,880,1,20,20,1,"L","200_pre_200_post_word"
"373","p01",0.744186047,"S","LT",26,1.099,4.454,900,1,20,20,1,"L","200_pre_200_post_word"
"374","p01",0.744186047,"S","LT",26,1.099,4.454,920,1,20,20,1,"L","200_pre_200_post_word"
"375","p01",0.744186047,"S","LT",26,1.099,4.454,940,1,20,20,1,"L","200_pre_200_post_word"
"376","p01",0.744186047,"S","LT",26,1.099,4.454,960,1,20,20,1,"L","200_pre_200_post_word"
"377","p01",0.744186047,"S","LT",26,1.099,4.454,980,1,20,20,1,"L","200_pre_200_post_word"
"378","p01",0.744186047,"S","LT",26,1.099,4.454,1000,1,20,20,1,"L","200_pre_200_post_word"
"379","p01",0.744186047,"S","LT",27,1.099,4.007,620,2,20,20,1,"H","200_pre_200_post_word"
"380","p01",0.744186047,"S","LT",27,1.099,4.007,640,2,20,20,1,"H","200_pre_200_post_word"
"381","p01",0.744186047,"S","LT",27,1.099,4.007,660,2,20,20,1,"H","200_pre_200_post_word"
"382","p01",0.744186047,"S","LT",27,1.099,4.007,680,2,20,20,1,"H","200_pre_200_post_word"
"383","p01",0.744186047,"S","LT",27,1.099,4.007,700,2,20,20,1,"H","200_pre_200_post_word"
"384","p01",0.744186047,"S","LT",27,1.099,4.007,720,2,20,20,1,"H","200_pre_200_post_word"
"385","p01",0.744186047,"S","LT",27,1.099,4.007,740,2,20,20,1,"H","200_pre_200_post_word"
"386","p01",0.744186047,"S","LT",27,1.099,4.007,760,2,20,20,1,"H","200_pre_200_post_word"
"387","p01",0.744186047,"S","LT",27,1.099,4.007,780,2,20,20,1,"H","200_pre_200_post_word"
"388","p01",0.744186047,"S","LT",27,1.099,4.007,800,2,20,20,1,"H","200_pre_200_post_word"
"389","p01",0.744186047,"S","LT",27,1.099,4.007,820,2,20,20,1,"H","200_pre_200_post_word"
"390","p01",0.744186047,"S","LT",27,1.099,4.007,840,2,20,20,1,"H","200_pre_200_post_word"
"391","p01",0.744186047,"S","LT",27,1.099,4.007,860,2,19,20,0.95,"H","200_pre_200_post_word"
"392","p01",0.744186047,"S","LT",28,0.693,5.787,860,2,9,20,0.45,"H","200_pre_200_post_word"
"393","p01",0.744186047,"S","LT",28,0.693,5.787,880,2,20,20,1,"H","200_pre_200_post_word"
"394","p01",0.744186047,"S","LT",28,0.693,5.787,900,2,20,20,1,"H","200_pre_200_post_word"
"395","p01",0.744186047,"S","LT",28,0.693,5.787,920,2,20,20,1,"H","200_pre_200_post_word"
"396","p01",0.744186047,"S","LT",28,0.693,5.787,940,2,20,20,1,"H","200_pre_200_post_word"
"397","p01",0.744186047,"S","LT",28,0.693,5.787,960,2,20,20,1,"H","200_pre_200_post_word"
"398","p01",0.744186047,"S","LT",28,0.693,5.787,980,2,20,20,1,"H","200_pre_200_post_word"
"399","p01",0.744186047,"S","LT",28,0.693,5.787,1000,2,20,20,1,"H","200_pre_200_post_word"
"400","p01",0.744186047,"S","LT",29,2.303,5.303,620,1,20,20,1,"L","200_pre_200_post_word"
"401","p01",0.744186047,"S","LT",29,2.303,5.303,640,1,20,20,1,"L","200_pre_200_post_word"
"402","p01",0.744186047,"S","LT",29,2.303,5.303,660,1,20,20,1,"L","200_pre_200_post_word"
"403","p01",0.744186047,"S","LT",29,2.303,5.303,680,1,20,20,1,"L","200_pre_200_post_word"
"404","p01",0.744186047,"S","LT",29,2.303,5.303,700,1,20,20,1,"L","200_pre_200_post_word"
"405","p01",0.744186047,"S","LT",29,2.303,5.303,720,1,20,20,1,"L","200_pre_200_post_word"
"406","p01",0.744186047,"S","LT",29,2.303,5.303,740,1,20,20,1,"L","200_pre_200_post_word"
"407","p01",0.744186047,"S","LT",29,2.303,5.303,760,1,20,20,1,"L","200_pre_200_post_word"
"408","p01",0.744186047,"S","LT",29,2.303,5.303,780,1,20,20,1,"L","200_pre_200_post_word"
"409","p01",0.744186047,"S","LT",29,2.303,5.303,800,1,20,20,1,"L","200_pre_200_post_word"
"410","p01",0.744186047,"S","LT",29,2.303,5.303,820,1,20,20,1,"L","200_pre_200_post_word"
"411","p01",0.744186047,"S","LT",29,2.303,5.303,840,1,20,20,1,"L","200_pre_200_post_word"
"412","p01",0.744186047,"S","LT",29,2.303,5.303,860,1,20,20,1,"L","200_pre_200_post_word"
"413","p01",0.744186047,"S","LT",29,2.303,5.303,880,1,20,20,1,"L","200_pre_200_post_word"
"414","p01",0.744186047,"S","LT",29,2.303,5.303,900,1,20,20,1,"L","200_pre_200_post_word"
"415","p01",0.744186047,"S","LT",29,2.303,5.303,920,1,20,20,1,"L","200_pre_200_post_word"
"416","p01",0.744186047,"S","LT",29,2.303,5.303,940,1,20,20,1,"L","200_pre_200_post_word"
"417","p01",0.744186047,"S","LT",29,2.303,5.303,960,1,5,20,0.25,"L","200_pre_200_post_word"
"418","p01",0.744186047,"S","LT",30,1.099,7.584,620,1,20,20,1,"L","200_pre_200_post_word"
"419","p01",0.744186047,"S","LT",30,1.099,7.584,640,1,20,20,1,"L","200_pre_200_post_word"
"420","p01",0.744186047,"S","LT",30,1.099,7.584,660,1,20,20,1,"L","200_pre_200_post_word"
"421","p01",0.744186047,"S","LT",30,1.099,7.584,680,1,20,20,1,"L","200_pre_200_post_word"
"422","p01",0.744186047,"S","LT",30,1.099,7.584,700,1,20,20,1,"L","200_pre_200_post_word"
"423","p01",0.744186047,"S","LT",30,1.099,7.584,720,1,20,20,1,"L","200_pre_200_post_word"
"424","p01",0.744186047,"S","LT",30,1.099,7.584,740,1,20,20,1,"L","200_pre_200_post_word"
"425","p01",0.744186047,"S","LT",30,1.099,7.584,760,1,20,20,1,"L","200_pre_200_post_word"
"426","p01",0.744186047,"S","LT",30,1.099,7.584,780,1,20,20,1,"L","200_pre_200_post_word"
"427","p01",0.744186047,"S","LT",30,1.099,7.584,800,1,10,20,0.5,"L","200_pre_200_post_word"
"428","p01",0.744186047,"S","LT",30,1.099,7.584,860,2,16,20,0.8,"H","200_pre_200_post_word"
"429","p01",0.744186047,"S","LT",30,1.099,7.584,880,2,20,20,1,"H","200_pre_200_post_word"
"430","p01",0.744186047,"S","LT",30,1.099,7.584,900,2,20,20,1,"H","200_pre_200_post_word"
"431","p01",0.744186047,"S","LT",30,1.099,7.584,920,2,20,20,1,"H","200_pre_200_post_word"
"432","p01",0.744186047,"S","LT",30,1.099,7.584,940,2,20,20,1,"H","200_pre_200_post_word"
"433","p01",0.744186047,"S","LT",30,1.099,7.584,960,2,20,20,1,"H","200_pre_200_post_word"
"434","p01",0.744186047,"S","LT",30,1.099,7.584,980,2,17,20,0.85,"H","200_pre_200_post_word"
"435","p01",0.744186047,"S","LT",30,1.099,7.584,1000,2,6,20,0.3,"H","200_pre_200_post_word"
"436","p01",0.744186047,"S","LT",32,1.946,4.48863637,680,2,10,20,0.5,"H","200_pre_200_post_word"
"437","p01",0.744186047,"S","LT",32,1.946,4.48863637,700,2,20,20,1,"H","200_pre_200_post_word"
"438","p01",0.744186047,"S","LT",32,1.946,4.48863637,720,2,20,20,1,"H","200_pre_200_post_word"
"439","p01",0.744186047,"S","LT",32,1.946,4.48863637,740,2,20,20,1,"H","200_pre_200_post_word"
"440","p01",0.744186047,"S","LT",32,1.946,4.48863637,760,2,20,20,1,"H","200_pre_200_post_word"
"441","p01",0.744186047,"S","LT",32,1.946,4.48863637,780,2,20,20,1,"H","200_pre_200_post_word"
"442","p01",0.744186047,"S","LT",32,1.946,4.48863637,800,2,20,20,1,"H","200_pre_200_post_word"
"443","p01",0.744186047,"S","LT",32,1.946,4.48863637,820,2,20,20,1,"H","200_pre_200_post_word"
"444","p01",0.744186047,"S","LT",32,1.946,4.48863637,840,2,20,20,1,"H","200_pre_200_post_word"
"445","p01",0.744186047,"S","LT",32,1.946,4.48863637,860,2,20,20,1,"H","200_pre_200_post_word"
"446","p01",0.744186047,"S","LT",32,1.946,4.48863637,880,2,20,20,1,"H","200_pre_200_post_word"
"447","p01",0.744186047,"S","LT",32,1.946,4.48863637,900,2,20,20,1,"H","200_pre_200_post_word"
"448","p01",0.744186047,"S","LT",32,1.946,4.48863637,920,2,20,20,1,"H","200_pre_200_post_word"
"449","p01",0.744186047,"S","LT",32,1.946,4.48863637,940,2,20,20,1,"H","200_pre_200_post_word"
"450","p01",0.744186047,"S","LT",32,1.946,4.48863637,960,2,20,20,1,"H","200_pre_200_post_word"
"451","p01",0.744186047,"S","LT",32,1.946,4.48863637,980,2,20,20,1,"H","200_pre_200_post_word"
"452","p01",0.744186047,"S","LT",32,1.946,4.48863637,1000,2,20,20,1,"H","200_pre_200_post_word"
"453","p02",0.708333333,"CS","HT",9,4.205,0.693,620,1,20,20,1,"H","200_pre_200_post_word"
"454","p02",0.708333333,"CS","HT",9,4.205,0.693,640,1,20,20,1,"H","200_pre_200_post_word"
"455","p02",0.708333333,"CS","HT",9,4.205,0.693,660,1,20,20,1,"H","200_pre_200_post_word"
"456","p02",0.708333333,"CS","HT",9,4.205,0.693,680,1,20,20,1,"H","200_pre_200_post_word"
"457","p02",0.708333333,"CS","HT",9,4.205,0.693,700,1,20,20,1,"H","200_pre_200_post_word"
"458","p02",0.708333333,"CS","HT",9,4.205,0.693,720,1,20,20,1,"H","200_pre_200_post_word"
"459","p02",0.708333333,"CS","HT",9,4.205,0.693,740,1,20,20,1,"H","200_pre_200_post_word"
"460","p02",0.708333333,"CS","HT",9,4.205,0.693,760,1,3,20,0.15,"H","200_pre_200_post_word"
"461","p02",0.708333333,"CS","HT",9,4.205,0.693,780,1,20,20,1,"H","200_pre_200_post_word"
"462","p02",0.708333333,"CS","HT",9,4.205,0.693,800,1,20,20,1,"H","200_pre_200_post_word"
"463","p02",0.708333333,"CS","HT",9,4.205,0.693,820,1,20,20,1,"H","200_pre_200_post_word"
"464","p02",0.708333333,"CS","HT",9,4.205,0.693,840,1,20,20,1,"H","200_pre_200_post_word"
"465","p02",0.708333333,"CS","HT",9,4.205,0.693,860,1,20,20,1,"H","200_pre_200_post_word"
"466","p02",0.708333333,"CS","HT",9,4.205,0.693,880,1,20,20,1,"H","200_pre_200_post_word"
"467","p02",0.708333333,"CS","HT",9,4.205,0.693,900,1,20,20,1,"H","200_pre_200_post_word"
"468","p02",0.708333333,"CS","HT",9,4.205,0.693,920,1,20,20,1,"H","200_pre_200_post_word"
"469","p02",0.708333333,"CS","HT",9,4.205,0.693,940,1,20,20,1,"H","200_pre_200_post_word"
"470","p02",0.708333333,"CS","HT",9,4.205,0.693,960,1,20,20,1,"H","200_pre_200_post_word"
"471","p02",0.708333333,"CS","HT",9,4.205,0.693,980,1,20,20,1,"H","200_pre_200_post_word"
"472","p02",0.708333333,"CS","HT",9,4.205,0.693,1000,1,20,20,1,"H","200_pre_200_post_word"
"473","p02",0.708333333,"CS","HT",10,5.165,1.609,620,2,20,20,1,"L","200_pre_200_post_word"
"474","p02",0.708333333,"CS","HT",10,5.165,1.609,640,2,20,20,1,"L","200_pre_200_post_word"
"475","p02",0.708333333,"CS","HT",10,5.165,1.609,660,2,20,20,1,"L","200_pre_200_post_word"
"476","p02",0.708333333,"CS","HT",10,5.165,1.609,680,2,20,20,1,"L","200_pre_200_post_word"
"477","p02",0.708333333,"CS","HT",10,5.165,1.609,700,2,20,20,1,"L","200_pre_200_post_word"
"478","p02",0.708333333,"CS","HT",10,5.165,1.609,720,2,20,20,1,"L","200_pre_200_post_word"
"479","p02",0.708333333,"CS","HT",10,5.165,1.609,740,2,20,20,1,"L","200_pre_200_post_word"
"480","p02",0.708333333,"CS","HT",10,5.165,1.609,760,2,20,20,1,"L","200_pre_200_post_word"
"481","p02",0.708333333,"CS","HT",10,5.165,1.609,780,2,20,20,1,"L","200_pre_200_post_word"
"482","p02",0.708333333,"CS","HT",10,5.165,1.609,800,2,20,20,1,"L","200_pre_200_post_word"
"483","p02",0.708333333,"CS","HT",10,5.165,1.609,820,2,20,20,1,"L","200_pre_200_post_word"
"484","p02",0.708333333,"CS","HT",10,5.165,1.609,840,2,20,20,1,"L","200_pre_200_post_word"
"485","p02",0.708333333,"CS","HT",10,5.165,1.609,860,2,20,20,1,"L","200_pre_200_post_word"
"486","p02",0.708333333,"CS","HT",10,5.165,1.609,880,2,20,20,1,"L","200_pre_200_post_word"
"487","p02",0.708333333,"CS","HT",10,5.165,1.609,900,2,20,20,1,"L","200_pre_200_post_word"
"488","p02",0.708333333,"CS","HT",10,5.165,1.609,920,2,5,20,0.25,"L","200_pre_200_post_word"
"489","p02",0.708333333,"CS","HT",10,5.165,1.609,940,2,20,20,1,"L","200_pre_200_post_word"
"490","p02",0.708333333,"CS","HT",10,5.165,1.609,960,2,20,20,1,"L","200_pre_200_post_word"
"491","p02",0.708333333,"CS","HT",10,5.165,1.609,980,2,20,20,1,"L","200_pre_200_post_word"
"492","p02",0.708333333,"CS","HT",10,5.165,1.609,1000,2,20,20,1,"L","200_pre_200_post_word"
"493","p02",0.708333333,"CS","HT",11,4.762,1.099,620,1,20,20,1,"H","200_pre_200_post_word"
"494","p02",0.708333333,"CS","HT",11,4.762,1.099,640,1,20,20,1,"H","200_pre_200_post_word"
"495","p02",0.708333333,"CS","HT",11,4.762,1.099,660,1,20,20,1,"H","200_pre_200_post_word"
